"user_id","days_since_last_session","total_sessions_count","total_orders_count","total_duration_minutes","is_churned"
5014,35,3,0,50,1
5015,56,4,0,38,1
5016,3,4,0,74,0
5017,54,6,0,134,1
5018,190,1,0,7,1
5019,10,13,0,420,0
5020,33,6,0,137,1
5021,277,1,0,10,1
5022,27,11,1,334,0
5023,63,2,0,18,1
5024,999,0,0,0,1
5025,15,11,1,217,0
5026,2,18,7,4657,0
5027,4,5,0,56,0
5028,21,10,1,309,0
5029,4,21,7,5513,0
5030,999,0,0,0,1
5031,92,3,0,40,1
5032,9,26,11,12402,0
5033,6,5,1,93,0
5034,6,5,0,105,0
5035,77,3,0,94,1
5036,27,9,0,208,0
5037,41,4,0,44,1
5038,1,3,0,46,0
5039,2,9,1,225,0
5040,2,19,11,9288,0
5041,44,3,0,84,1
5042,16,4,0,83,0
5043,68,1,0,25,1
5044,90,2,0,13,1
5045,3,8,0,156,0
5046,35,12,0,279,1
5047,37,2,0,10,1
5048,999,0,0,0,1
5049,6,3,0,45,0
5050,135,1,0,24,1
5051,20,11,1,408,0
5052,57,3,0,53,1
5053,5,4,0,31,0
5054,33,5,0,125,1
5055,62,1,0,6,1
5056,11,18,7,5568,0
5057,57,5,0,80,1
5058,139,1,0,23,1
5059,13,6,0,148,0
5060,5,3,0,71,0
5061,16,3,0,74,0
5062,3,1,0,9,0
5063,55,3,0,28,1
5064,2,5,0,119,0
5065,1,2,0,24,0
5066,2,5,0,82,0
5067,23,3,0,82,0
5068,42,4,0,78,1
5069,63,9,0,205,1
5070,33,2,0,13,1
5071,9,9,0,183,0
5072,8,8,0,132,0
5073,19,17,9,6956,0
5074,34,22,3,3469,1
5075,15,2,0,39,0
5076,7,9,0,156,0
5077,17,4,0,73,0
5078,6,8,0,120,0
5079,2,12,1,352,0
5080,8,7,0,127,0
5081,55,3,0,72,1
5082,44,7,0,132,1
5083,62,2,0,21,1
5084,4,19,7,6986,0
5085,15,5,0,42,0
5086,2,27,7,7700,0
5087,53,4,0,125,1
5088,25,3,0,62,0
5089,10,8,0,202,0
5090,19,18,4,3235,0
5091,5,16,2,1511,0
5092,3,24,12,13549,0
5093,25,5,0,53,0
5094,13,6,0,116,0
5095,25,1,0,9,0
5096,16,5,0,179,0
5097,19,5,0,105,0
5098,52,2,0,22,1
5099,65,7,0,184,1
5100,13,4,0,65,0
5101,5,3,0,35,0
5102,2,4,0,83,0
5103,8,9,0,215,0
5104,7,1,0,24,0
5105,12,7,0,109,0
5106,45,2,0,13,1
5107,44,2,0,22,1
5108,55,4,0,73,1
5109,21,5,0,113,0
5110,18,3,0,24,0
5111,76,2,0,19,1
5112,3,18,6,5110,0
5113,29,8,0,167,0
5114,30,1,0,8,0
5115,6,9,0,301,0
5116,10,1,0,4,0
5117,75,3,0,24,1
5118,51,1,0,24,1
5119,56,11,0,284,1
5120,999,0,0,0,1
5121,15,3,0,24,0
5122,16,9,0,216,0
5123,54,2,0,40,1
5124,55,1,0,8,1
5125,97,1,0,4,1
5126,4,27,9,10544,0
5127,1,3,0,33,0
5128,177,3,1,75,1
5129,20,1,0,22,0
5130,999,0,0,0,1
5131,2,10,0,268,0
5132,52,3,0,45,1
5133,999,0,0,0,1
5134,6,5,0,61,0
5135,2,8,0,146,0
5136,8,21,10,8472,0
5137,4,21,8,6620,0
5138,83,5,0,92,1
5139,9,6,0,152,0
5140,3,10,0,202,0
5141,2,22,10,8737,0
5142,1,24,11,10849,0
5143,7,15,1,454,0
5144,21,6,0,67,0
5145,88,1,0,22,1
5146,36,3,0,29,1
5147,1,16,0,426,0
5148,31,5,0,96,1
5149,112,1,0,10,1
5150,31,10,0,197,1
5151,14,4,0,67,0
5152,166,2,0,21,1
5153,109,3,0,36,1
5154,26,16,7,5532,0
5155,99,1,0,14,1
5156,2,4,0,46,0
5157,10,3,0,64,0
5158,17,9,0,164,0
5159,999,0,0,0,1
5160,75,3,0,26,1
5161,11,1,0,13,0
5162,3,2,0,21,0
5163,999,0,0,0,1
5164,4,12,0,272,0
5165,32,8,0,198,1
5166,108,1,0,5,1
5167,13,1,0,5,0
5168,4,5,0,75,0
5169,1,6,0,113,0
5170,999,0,0,0,1
5171,17,9,0,128,0
5172,258,2,0,45,1
5173,12,23,9,9530,0
5174,2,11,0,164,0
5175,1,22,17,16967,0
5176,38,16,0,375,1
5177,2,10,0,317,0
5178,4,5,0,72,0
5179,32,8,0,180,1
5180,8,5,0,83,0
5181,5,10,1,319,0
5182,77,2,0,44,1
5183,9,2,0,25,0
5184,68,2,0,25,1
5185,999,0,0,0,1
5186,39,4,0,79,1
5187,19,10,0,258,0
5188,999,0,0,0,1
5189,12,2,0,15,0
5190,26,7,0,124,0
5191,95,2,0,28,1
5192,7,12,1,342,0
5193,265,1,0,16,1
5194,6,4,0,39,0
5195,45,5,0,108,1
5196,153,2,0,18,1
5197,6,2,0,27,0
5198,45,5,0,112,1
5199,39,3,0,36,1
5200,6,5,0,86,0
5201,53,3,0,67,1
5202,29,4,0,37,0
5203,13,3,0,31,0
5204,152,2,0,25,1
5205,27,16,7,4767,0
5206,32,11,0,360,1
5207,103,1,0,14,1
5208,7,4,0,96,0
5209,4,23,12,12621,0
5210,40,2,0,19,1
5211,5,3,0,88,0
5212,6,2,0,15,0
5213,133,1,0,24,1
5214,165,2,0,60,1
5215,36,2,0,58,1
5216,26,5,0,106,0
5217,13,10,0,192,0
5218,6,14,9,6164,0
5219,13,26,6,6585,0
5220,3,8,0,168,0
5221,38,5,0,136,1
5222,21,6,1,147,0
5223,1,4,0,68,0
5224,7,16,0,469,0
5225,19,25,8,8169,0
5226,5,5,0,75,0
5227,999,0,0,0,1
5228,3,2,0,28,0
5229,1,7,0,124,0
5230,3,6,0,222,0
5231,8,6,0,92,0
5232,150,3,0,66,1
5233,26,11,1,308,0
5234,103,5,0,136,1
5235,19,3,0,30,0
5236,36,4,0,41,1
5237,7,8,0,183,0
5238,32,5,0,52,1
5239,27,13,0,348,0
5240,13,4,0,51,0
5241,118,1,0,24,1
5242,3,2,0,49,0
5243,91,1,0,14,1
5244,44,5,0,164,1
5245,22,11,0,321,0
5246,9,3,0,59,0
5247,8,8,0,271,0
5248,13,12,1,332,0
5249,10,10,0,261,0
5250,999,0,0,0,1
5251,92,3,0,62,1
5252,36,5,0,106,1
5253,17,5,0,185,0
5254,20,5,0,116,0
5255,84,2,0,10,1
5256,12,9,0,279,0
5257,10,2,0,18,0
5258,5,7,1,93,0
5259,14,4,0,52,0
5260,9,9,0,192,0
5261,9,6,0,157,0
5262,3,2,0,17,0
5263,48,8,0,142,1
5264,42,2,0,26,1
5265,65,1,0,2,1
5266,10,25,7,8283,0
5267,71,1,0,5,1
5268,2,12,0,355,0
5269,39,1,0,15,1
5270,13,22,11,11641,0
5271,42,4,0,98,1
5272,3,1,0,24,0
5273,15,5,0,108,0
5274,171,3,0,47,1
5275,2,18,3,2150,0
5276,999,0,0,0,1
5277,126,3,0,59,1
5278,12,7,0,222,0
5279,7,4,0,42,0
5280,5,6,0,51,0
5281,8,12,0,319,0
5282,999,0,0,0,1
5283,38,1,0,5,1
5284,7,13,0,369,0
5285,999,0,0,0,1
5286,7,13,0,318,0
5287,26,11,0,284,0
5288,18,12,0,351,0
5289,13,2,0,37,0
5290,1,12,1,370,0
5291,24,4,0,33,0
5292,107,2,0,32,1
5293,2,9,0,221,0
5294,27,5,0,76,0
5295,35,7,0,109,1
5296,6,2,0,16,0
5297,14,6,0,73,0
5298,37,6,0,138,1
5299,999,0,0,0,1
5300,2,3,0,29,0
5301,2,2,0,33,0
5302,157,3,0,32,1
5303,58,1,0,6,1
5304,39,4,0,47,1
5305,51,1,0,36,1
5306,11,2,0,16,0
5307,7,8,0,175,0
5308,6,11,0,326,0
5309,999,0,0,0,1
5310,9,12,0,378,0
5311,28,2,0,15,0
5312,5,7,0,205,0
5313,6,9,2,532,0
5314,55,8,0,229,1
5315,2,3,0,42,0
5316,205,4,0,71,1
5317,7,8,0,246,0
5318,164,2,0,54,1
5319,36,3,0,30,1
5320,159,2,0,18,1
5321,146,1,0,6,1
5322,999,0,0,0,1
5323,82,1,0,14,1
5324,77,2,0,24,1
5325,32,3,0,17,1
5326,181,2,0,61,1
5327,1,19,7,5869,0
5328,21,2,0,20,0
5329,2,14,2,913,0
5330,79,1,0,13,1
5331,2,11,0,169,0
5332,120,1,0,22,1
5333,5,7,0,127,0
5334,23,7,0,142,0
5335,300,1,0,12,1
5336,131,2,0,19,1
5337,3,6,0,53,0
5338,2,11,0,267,0
5339,999,0,0,0,1
5340,1,29,9,12123,0
5341,4,3,0,80,0
5342,144,1,0,7,1
5343,104,4,0,48,1
5344,149,4,0,72,1
5345,4,32,12,15698,0
5346,7,8,0,108,0
5347,82,2,0,28,1
5348,15,1,0,3,0
5349,276,1,0,17,1
5350,7,9,0,145,0
5351,281,1,0,14,1
5352,999,0,0,0,1
5353,24,30,12,13889,0
5354,35,3,0,77,1
5355,10,5,0,73,0
5356,16,3,0,43,0
5357,16,4,0,107,0
5358,10,4,0,87,0
5359,3,24,7,7080,0
5360,3,6,0,137,0
5361,14,6,0,238,0
5362,6,2,0,22,0
5363,7,7,1,195,0
5364,13,16,4,2264,0
5365,168,2,0,15,1
5366,27,4,0,56,0
5367,2,13,0,336,0
5368,18,7,0,213,0
5369,2,25,12,13780,0
5370,48,8,0,145,1
5371,999,0,0,0,1
5372,12,9,2,408,0
5373,22,5,1,177,0
5374,52,8,0,176,1
5375,8,7,0,113,0
5376,999,0,0,0,1
5377,226,3,0,57,1
5378,21,5,0,83,0
5379,7,7,0,133,0
5380,44,2,0,32,1
5381,35,9,1,234,1
5382,28,1,0,8,0
5383,23,2,0,28,0
5384,2,11,1,289,0
5385,40,2,0,9,1
5386,279,1,0,22,1
5387,54,2,0,41,1
5388,5,7,0,115,0
5389,8,1,0,13,0
5390,22,6,0,163,0
5391,28,19,6,5214,0
5392,8,11,0,269,0
5393,1,9,0,179,0
5394,7,5,0,106,0
5395,28,9,0,249,0
5396,2,12,0,352,0
5397,999,0,0,0,1
5398,8,10,0,232,0
5399,63,1,0,19,1
5400,2,13,6,3384,0
5401,999,0,0,0,1
5402,999,0,0,0,1
5403,4,6,0,72,0
5404,10,6,0,241,0
5405,18,2,0,36,0
5406,11,9,1,258,0
5407,4,6,0,127,0
5408,33,18,5,3702,1
5409,2,8,1,241,0
5410,17,19,5,4602,0
5411,77,5,0,61,1
5412,7,22,9,8057,0
5413,13,1,0,7,0
5414,10,5,0,51,0
5415,77,2,0,10,1
5416,999,0,0,0,1
5417,13,6,0,92,0
5418,12,9,2,450,0
5419,5,10,1,284,0
5420,13,5,0,67,0
5421,4,6,1,220,0
5422,2,2,0,31,0
5423,5,3,0,51,0
5424,60,9,1,237,1
5425,194,2,0,29,1
5426,152,1,0,18,1
5427,4,3,0,38,0
5428,62,2,0,13,1
5429,13,7,0,105,0
5430,6,15,4,2753,0
5431,17,5,0,71,0
5432,38,1,0,14,1
5433,1,5,0,130,0
5434,111,2,0,30,1
5435,20,13,0,395,0
5436,7,21,6,6017,0
5437,17,6,0,196,0
5438,6,5,0,76,0
5439,15,2,0,17,0
5440,18,5,0,119,0
5441,2,22,5,4701,0
5442,18,4,0,50,0
5443,16,1,0,5,0
5444,146,3,0,36,1
5445,1,6,0,127,0
5446,2,18,2,1772,0
5447,10,13,0,441,0
5448,17,23,6,4810,0
5449,23,3,0,29,0
5450,19,8,0,167,0
5451,275,2,0,26,1
5452,13,10,0,164,0
5453,12,3,0,27,0
5454,14,4,0,83,0
5455,59,3,0,46,1
5456,1,15,3,1600,0
5457,183,1,0,20,1
5458,1,28,6,7093,0
5459,4,21,10,9070,0
5460,27,2,0,16,0
5461,47,4,0,68,1
5462,90,1,0,7,1
5463,1,20,7,5679,0
5464,8,19,1,556,0
5465,129,3,0,65,1
5466,4,5,0,63,0
5467,7,17,7,5096,0
5468,5,5,0,94,0
5469,44,16,0,464,1
5470,47,6,0,162,1
5471,5,8,0,149,0
5472,8,8,0,203,0
5473,6,32,15,18785,0
5474,10,4,0,60,0
5475,2,7,0,135,0
5476,48,1,0,7,1
5477,1,3,0,27,0
5478,3,25,16,17722,0
5479,44,3,0,29,1
5480,12,23,5,4809,0
5481,20,5,0,77,0
5482,46,1,0,13,1
5483,7,30,13,17984,0
5484,100,2,0,23,1
5485,42,11,0,298,1
5486,2,9,1,262,0
5487,4,2,0,24,0
5488,15,7,0,138,0
5489,2,20,10,8854,0
5490,19,1,0,11,0
5491,23,3,0,36,0
5492,7,7,0,156,0
5493,2,3,0,34,0
5494,12,4,0,79,0
5495,93,2,0,17,1
5496,13,3,0,33,0
5497,75,8,0,266,1
5498,2,8,0,162,0
5499,222,1,0,13,1
5500,4,8,0,153,0
5501,999,0,0,0,1
5502,20,5,0,85,0
5503,2,2,0,22,0
5504,1,12,4,2497,0
5505,9,3,0,29,0
5506,6,6,0,115,0
5507,8,7,0,130,0
5508,999,0,0,0,1
5509,60,4,0,73,1
5510,78,1,0,16,1
5511,97,1,0,3,1
5512,12,11,2,547,0
5513,25,15,1,506,0
5514,5,6,0,88,0
5515,92,4,0,44,1
5516,4,6,0,88,0
5517,125,1,0,17,1
5518,45,4,0,63,1
5519,25,2,0,30,0
5520,5,11,0,233,0
5521,10,10,0,296,0
5522,38,1,0,12,1
5523,5,17,7,6499,0
5524,58,8,0,185,1
5525,14,3,0,52,0
5526,3,6,0,85,0
5527,21,3,0,60,0
5528,6,11,0,218,0
5529,33,3,0,28,1
5530,42,3,0,47,1
5531,6,6,0,130,0
5532,18,10,0,234,0
5533,1,4,0,68,0
5534,41,13,5,3115,1
5535,186,3,0,49,1
5536,2,9,7,2141,0
5537,5,19,0,664,0
5538,999,0,0,0,1
5539,26,2,0,31,0
5540,36,7,0,188,1
5541,64,1,0,5,1
5542,10,8,0,143,0
5543,21,3,0,50,0
5544,54,5,0,125,1
5545,194,1,0,4,1
5546,87,3,0,33,1
5547,1,30,8,11690,0
5548,999,0,0,0,1
5549,273,2,0,51,1
5550,44,9,0,148,1
5551,6,29,16,19822,0
5552,5,1,0,24,0
5553,106,1,0,9,1
5554,5,5,0,117,0
5555,9,8,0,174,0
5556,99,6,0,132,1
5557,14,20,10,7068,0
5558,8,4,0,43,0
5559,60,3,0,42,1
5560,54,7,1,197,1
5561,25,6,0,99,0
5562,999,0,0,0,1
5563,20,10,0,391,0
5564,13,11,2,964,0
5565,82,5,0,112,1
5566,2,24,10,10335,0
5567,999,0,0,0,1
5568,4,3,0,16,0
5569,999,0,0,0,1
5570,6,9,0,234,0
5571,12,1,0,22,0
5572,35,3,0,55,1
5573,7,8,0,221,0
5574,1,6,0,107,0
5575,14,3,0,19,0
5576,5,2,0,18,0
5577,23,3,0,79,0
5578,2,6,0,86,0
5579,1,12,1,210,0
5580,4,30,8,11277,0
5581,5,8,0,140,0
5582,4,1,0,4,0
5583,61,7,0,243,1
5584,105,1,0,6,1
5585,31,10,1,385,1
5586,49,13,0,321,1
5587,130,2,0,10,1
5588,7,3,0,68,0
5589,43,1,0,7,1
5590,257,1,0,20,1
5591,13,10,0,267,0
5592,75,9,0,223,1
5593,115,2,0,14,1
5594,90,10,1,352,1
5595,32,1,0,7,1
5596,4,14,2,791,0
5597,6,5,0,107,0
5598,11,21,6,6366,0
5599,24,2,0,22,0
5600,13,15,9,6296,0
5601,2,22,5,4340,0
5602,999,0,0,0,1
5603,4,8,0,127,0
5604,50,14,0,476,1
5605,11,1,0,6,0
5606,5,13,1,281,0
5607,90,4,0,55,1
5608,15,1,0,14,0
5609,6,11,0,340,0
5610,9,7,0,151,0
5611,54,3,0,32,1
5612,45,2,0,55,1
5613,999,0,0,0,1
5614,44,1,0,27,1
5615,8,11,0,218,0
5616,39,5,0,153,1
5617,48,1,0,22,1
5618,14,9,0,205,0
5619,3,14,0,189,0
5620,12,22,6,5874,0
5621,4,3,0,25,0
5622,69,9,0,168,1
5623,86,5,0,146,1
5624,267,2,0,20,1
5625,5,4,0,98,0
5626,999,0,0,0,1
5627,26,9,0,287,0
5628,78,5,0,158,1
5629,999,0,0,0,1
5630,15,12,0,441,0
5631,999,0,0,0,1
5632,1,5,0,67,0
5633,1,2,0,16,0
5634,53,4,0,40,1
5635,999,0,0,0,1
5636,9,4,0,79,0
5637,27,2,0,23,0
5638,18,6,0,101,0
5639,13,14,1,399,0
5640,120,4,0,47,1
5641,46,2,0,24,1
5642,24,4,0,80,0
5643,999,0,0,0,1
5644,6,7,0,125,0
5645,23,10,0,236,0
5646,37,1,0,13,1
5647,9,23,8,7826,0
5648,3,25,6,6997,0
5649,9,2,0,17,0
5650,98,3,0,52,1
5651,7,31,10,12835,0
5652,6,9,0,241,0
5653,999,0,0,0,1
5654,6,2,0,14,0
5655,94,3,0,49,1
5656,8,1,0,8,0
5657,9,4,0,55,0
5658,96,2,0,30,1
5659,18,8,0,193,0
5660,11,2,0,21,0
5661,4,3,0,72,0
5662,12,4,0,91,0
5663,7,2,0,20,0
5664,32,4,0,75,1
5665,136,2,0,12,1
5666,22,1,0,6,0
5667,35,7,0,184,1
5668,3,2,0,19,0
5669,25,8,0,179,0
5670,17,8,1,219,0
5671,12,7,0,169,0
5672,15,13,0,356,0
5673,1,23,9,8664,0
5674,54,5,0,126,1
5675,57,7,0,146,1
5676,34,7,0,141,1
5677,6,3,0,32,0
5678,9,5,0,153,0
5679,66,2,0,16,1
5680,3,6,0,138,0
5681,44,4,0,46,1
5682,5,12,1,464,0
5683,47,2,0,35,1
5684,6,5,0,57,0
5685,7,4,0,101,0
5686,8,14,1,433,0
5687,30,4,0,44,0
5688,33,3,0,57,1
5689,13,13,0,309,0
5690,86,3,0,17,1
5691,3,3,0,56,0
5692,19,6,0,96,0
5693,6,1,0,9,0
5694,4,6,0,120,0
5695,13,3,0,50,0
5696,12,3,0,27,0
5697,3,6,0,134,0
5698,49,1,0,13,1
5699,60,6,1,193,1
5700,7,9,1,194,0
5701,5,16,4,2602,0
5702,7,8,0,130,0
5703,2,25,7,8491,0
5704,4,17,5,4002,0
5705,53,1,0,20,1
5706,87,4,1,90,1
5707,51,1,0,6,1
5708,11,8,0,196,0
5709,999,0,0,0,1
5710,97,3,0,87,1
5711,97,1,0,40,1
5712,3,16,6,4597,0
5713,14,3,0,27,0
5714,232,1,0,6,1
5715,26,3,0,34,0
5716,6,11,0,403,0
5717,14,2,0,17,0
5718,1,7,0,147,0
5719,35,3,0,34,1
5720,25,6,0,104,0
5721,2,10,0,317,0
5722,12,2,0,28,0
5723,179,2,0,16,1
5724,3,7,0,207,0
5725,34,1,0,5,1
5726,3,1,0,14,0
5727,16,2,0,12,0
5728,77,1,0,33,1
5729,999,0,0,0,1
5730,21,3,0,28,0
5731,8,9,0,195,0
5732,18,3,0,37,0
5733,18,11,1,306,0
5734,15,3,0,22,0
5735,7,20,9,8195,0
5736,2,20,9,8769,0
5737,2,11,0,220,0
5738,25,2,0,20,0
5739,18,1,0,8,0
5740,108,4,0,134,1
5741,51,6,0,106,1
5742,4,16,0,508,0
5743,8,9,0,179,0
5744,37,6,0,120,1
5745,16,7,0,94,0
5746,206,1,0,10,1
5747,4,11,0,257,0
5748,160,3,0,47,1
5749,32,3,0,42,1
5750,13,10,1,272,0
5751,6,24,10,11858,0
5752,4,2,0,24,0
5753,25,6,0,108,0
5754,21,7,1,181,0
5755,201,2,0,55,1
5756,6,1,0,8,0
5757,103,1,0,25,1
5758,21,6,0,109,0
5759,50,5,0,72,1
5760,14,7,0,251,0
5761,999,0,0,0,1
5762,3,16,8,5614,0
5763,31,3,0,76,1
5764,21,5,0,107,0
5765,16,17,8,5172,0
5766,4,7,0,154,0
5767,5,5,0,107,0
5768,56,2,0,25,1
5769,38,11,0,375,1
5770,26,1,0,9,0
5771,5,10,0,370,0
5772,72,2,0,44,1
5773,999,0,0,0,1
5774,999,0,0,0,1
5775,2,14,0,464,0
5776,98,6,0,92,1
5777,9,10,0,280,0
5778,266,2,0,24,1
5779,146,3,0,24,1
5780,192,1,0,12,1
5781,2,27,5,5733,0
5782,1,22,9,9225,0
5783,19,6,0,125,0
5784,1,5,0,92,0
5785,3,3,0,29,0
5786,4,11,0,303,0
5787,32,1,0,16,1
5788,12,7,0,108,0
5789,7,17,4,2987,0
5790,1,23,7,7947,0
5791,6,6,0,115,0
5792,153,1,0,24,1
5793,11,4,0,44,0
5794,999,0,0,0,1
5795,42,6,0,125,1
5796,3,22,5,4521,0
5797,1,5,0,95,0
5798,92,2,0,24,1
5799,4,7,1,158,0
5800,6,6,0,115,0
5801,27,20,3,2882,0
5802,2,36,14,23408,0
5803,20,3,0,36,0
5804,18,5,0,134,0
5805,17,3,0,64,0
5806,151,1,0,4,1
5807,85,3,0,46,1
5808,12,3,0,37,0
5809,91,6,0,166,1
5810,29,1,0,9,0
5811,27,9,0,203,0
5812,84,1,0,4,1
5813,11,22,6,5859,0
5814,4,7,0,76,0
5815,2,2,0,15,0
5816,30,7,0,126,0
5817,15,15,0,543,0
5818,172,1,0,24,1
5819,31,8,1,375,1
5820,5,3,0,29,0
5821,4,18,8,5512,0
5822,3,4,0,32,0
5823,2,5,1,113,0
5824,23,7,0,194,0
5825,12,3,0,36,0
5826,10,9,1,204,0
5827,21,7,0,112,0
5828,4,21,14,13206,0
5829,42,9,1,275,1
5830,1,8,0,149,0
5831,44,1,0,6,1
5832,1,3,0,37,0
5833,106,6,0,126,1
5834,58,3,0,36,1
5835,36,7,0,114,1
5836,46,2,0,22,1
5837,6,9,2,819,0
5838,82,2,0,27,1
5839,3,7,0,143,0
5840,26,4,0,51,0
5841,19,2,0,23,0
5842,34,2,0,18,1
5843,8,5,0,127,0
5844,3,30,10,11979,0
5845,2,4,0,87,0
5846,18,10,0,305,0
5847,16,5,0,55,0
5848,22,9,1,260,0
5849,7,2,0,14,0
5850,14,3,0,38,0
5851,11,2,0,34,0
5852,205,2,0,19,1
5853,13,9,0,334,0
5854,12,4,0,33,0
5855,999,0,0,0,1
5856,21,9,0,233,0
5857,41,2,0,35,1
5858,26,1,0,7,0
5859,68,4,0,51,1
5860,2,11,1,266,0
5861,15,4,0,49,0
5862,5,7,0,149,0
5863,16,9,0,213,0
5864,70,1,0,6,1
5865,3,5,0,120,0
5866,11,4,0,64,0
5867,78,1,0,7,1
5868,6,5,0,179,0
5869,9,2,0,20,0
5870,2,5,0,133,0
5871,999,0,0,0,1
5872,3,25,7,8286,0
5873,79,2,0,15,1
5874,13,1,0,7,0
5875,29,5,0,78,0
5876,86,3,0,44,1
5877,31,4,0,39,1
5878,51,5,0,43,1
5879,30,5,0,148,0
5880,5,6,0,108,0
5881,2,2,0,29,0
5882,37,13,1,448,1
5883,27,5,0,65,0
5884,5,21,6,4531,0
5885,6,10,0,271,0
5886,92,1,0,8,1
5887,2,28,6,7423,0
5888,12,6,0,219,0
5889,15,11,0,336,0
5890,999,0,0,0,1
5891,57,1,0,3,1
5892,124,1,0,9,1
5893,10,11,1,407,0
5894,24,5,0,86,0
5895,50,16,5,3562,1
5896,39,2,0,20,1
5897,49,3,0,57,1
5898,24,2,0,19,0
5899,999,0,0,0,1
5900,85,6,0,130,1
5901,1,22,10,9771,0
5902,12,6,0,145,0
5903,7,6,0,170,0
5904,117,6,0,135,1
5905,17,3,0,43,0
5906,6,22,11,11687,0
5907,17,7,0,222,0
5908,7,24,10,9991,0
5909,47,3,0,41,1
5910,14,8,0,273,0
5911,18,6,0,60,0
5912,246,1,0,16,1
5913,71,1,0,13,1
5914,6,7,1,168,0
5915,999,0,0,0,1
5916,19,7,0,113,0
5917,343,1,0,8,1
5918,17,1,0,13,0
5919,39,1,0,8,1
5920,69,1,0,11,1
5921,41,8,1,248,1
5922,40,1,0,5,1
5923,69,10,0,316,1
5924,22,2,0,35,0
5925,999,0,0,0,1
5926,12,4,0,100,0
5927,13,8,0,154,0
5928,14,7,0,155,0
5929,1,20,6,5160,0
5930,3,16,8,5165,0
5931,8,5,0,85,0
5932,18,9,0,159,0
5933,76,3,0,23,1
5934,129,3,0,25,1
5935,91,4,0,61,1
5936,36,6,0,97,1
5937,70,3,0,65,1
5938,2,28,7,8670,0
5939,20,4,0,80,0
5940,36,1,0,14,1
5941,280,1,0,5,1
5942,20,6,0,48,0
5943,1,4,0,70,0
5944,7,10,0,232,0
5945,175,1,0,6,1
5946,5,25,6,6863,0
5947,48,1,0,6,1
5948,10,10,0,325,0
5949,44,7,1,166,1
5950,4,5,0,44,0
5951,19,2,0,14,0
5952,298,1,0,7,1
5953,176,1,0,24,1
5954,3,1,0,10,0
5955,999,0,0,0,1
5956,12,14,0,435,0
5957,44,3,0,32,1
5958,8,9,0,196,0
5959,4,6,0,120,0
5960,6,12,0,362,0
5961,999,0,0,0,1
5962,3,1,0,7,0
5963,14,6,0,108,0
5964,6,6,0,144,0
5965,3,7,0,98,0
5966,3,22,6,5186,0
5967,16,16,1,468,0
5968,8,15,7,5051,0
5969,4,21,11,11383,0
5970,155,1,0,16,1
5971,28,6,0,139,0
5972,64,4,0,83,1
5973,3,16,0,514,0
5974,20,9,2,476,0
5975,24,9,1,286,0
5976,6,15,5,2837,0
5977,6,6,0,118,0
5978,7,9,0,244,0
5979,6,10,0,252,0
5980,63,5,0,47,1
5981,999,0,0,0,1
5982,999,0,0,0,1
5983,3,5,0,61,0
5984,1,7,0,117,0
5985,5,9,1,248,0
5986,63,2,0,37,1
5987,3,2,0,32,0
5988,999,0,0,0,1
5989,58,1,0,24,1
5990,5,7,0,171,0
5991,1,15,0,352,0
5992,4,11,0,332,0
5993,26,2,0,19,0
5994,26,10,0,378,0
5995,48,1,0,10,1
5996,13,6,0,155,0
5997,25,6,0,157,0
5998,41,4,0,85,1
5999,13,9,0,211,0
6000,43,5,0,72,1
6001,50,11,3,1519,1
6002,1,11,0,248,0
6003,28,9,0,205,0
6004,30,8,0,104,0
6005,224,1,0,19,1
6006,36,4,0,117,1
6007,23,3,0,31,0
6008,18,6,0,95,0
6009,111,4,0,85,1
6010,40,11,0,266,1
6011,31,1,0,10,1
6012,16,4,0,68,0
6013,37,3,0,31,1
6014,82,4,0,113,1
6015,24,9,0,235,0
6016,57,1,0,7,1
6017,57,3,0,43,1
6018,49,4,0,49,1
6019,4,32,8,11554,0
6020,26,4,0,51,0
6021,73,7,0,128,1
6022,37,3,0,24,1
6023,87,4,0,97,1
6024,3,5,0,96,0
6025,5,8,0,141,0
6026,12,5,0,81,0
6027,6,10,0,406,0
6028,12,7,0,285,0
6029,16,2,0,22,0
6030,8,10,1,282,0
6031,8,24,11,10917,0
6032,3,10,2,737,0
6033,47,4,0,117,1
6034,20,5,0,161,0
6035,1,13,5,2929,0
6036,46,1,0,2,1
6037,6,14,1,380,0
6038,277,1,0,7,1
6039,17,6,0,130,0
6040,19,12,7,4186,0
6041,6,21,4,3697,0
6042,76,4,0,69,1
6043,2,24,3,2858,0
6044,1,22,8,7852,0
6045,2,5,0,93,0
6046,3,5,0,53,0
6047,1,7,0,265,0
6048,24,3,0,27,0
6049,2,8,0,234,0
6050,131,3,0,37,1
6051,43,3,0,28,1
6052,1,13,0,382,0
6053,14,4,0,36,0
6054,62,3,0,53,1
6055,11,2,0,12,0
6056,24,20,7,6350,0
6057,2,1,0,7,0
6058,221,2,0,22,1
6059,3,21,9,7567,0
6060,2,10,0,306,0
6061,20,10,0,300,0
6062,52,2,0,23,1
6063,35,4,0,107,1
6064,3,14,0,314,0
6065,4,9,0,263,0
6066,45,5,0,48,1
6067,110,2,0,26,1
6068,2,9,0,287,0
6069,2,9,0,169,0
6070,2,25,11,10653,0
6071,19,8,0,151,0
6072,5,25,10,11336,0
6073,13,4,0,44,0
6074,64,1,0,4,1
6075,2,16,1,481,0
6076,51,6,0,137,1
6077,24,10,0,316,0
