"user_id","days_since_last_session","total_sessions_count","total_orders_count","is_churned"
2627,24,7,2,0
2628,104,1,0,1
2629,184,1,0,1
2630,11,6,0,0
2631,33,2,0,1
2632,39,2,0,1
2633,3,16,10,0
2634,36,2,0,1
2635,1,11,0,0
2636,76,1,0,1
2637,49,7,1,1
2638,58,3,0,1
2639,252,1,0,1
2640,22,7,0,0
2641,12,25,6,0
2642,14,19,6,0
2643,185,2,0,1
2644,999,0,0,1
2645,28,8,1,0
2646,8,6,0,0
2647,1,27,6,0
2648,296,1,0,1
2649,5,7,2,0
2650,227,1,0,1
2651,29,3,0,0
2652,2,6,0,0
2653,9,7,0,0
2654,58,9,1,1
2655,22,7,0,0
2656,21,1,0,0
2657,40,11,0,1
2658,6,3,0,0
2659,999,0,0,1
2660,19,11,0,0
2661,7,8,0,0
2662,13,18,7,0
2663,2,3,0,0
2664,52,2,0,1
2665,3,2,0,0
2666,24,2,0,0
2667,95,3,0,1
2668,1,16,2,0
2669,15,12,1,0
2670,171,5,0,1
2671,2,6,0,0
2672,29,3,0,0
2673,13,16,0,0
2674,999,0,0,1
2675,75,1,0,1
2676,999,0,0,1
2677,6,7,0,0
2678,2,6,0,0
2679,11,4,0,0
2680,999,0,0,1
2681,7,14,7,0
2682,16,10,0,0
2683,5,15,0,0
2684,33,3,0,1
2685,19,2,0,0
2686,89,4,0,1
2687,2,6,0,0
2688,18,5,0,0
2689,6,8,0,0
2690,39,5,0,1
2691,8,23,5,0
2692,77,4,0,1
2693,14,2,0,0
2694,38,6,0,1
2695,999,0,0,1
2696,25,5,0,0
2697,3,35,16,0
2698,2,5,0,0
2699,22,8,0,0
2700,4,2,0,0
2701,19,1,0,0
2702,104,1,0,1
2703,20,8,0,0
2704,21,6,0,0
2705,77,5,0,1
2706,46,4,0,1
2707,52,7,0,1
2708,3,3,0,0
2709,1,10,0,0
2710,999,0,0,1
2711,14,7,0,0
2712,999,0,0,1
2713,153,1,0,1
2714,9,11,0,0
2715,22,7,0,0
2716,26,4,0,0
2717,999,0,0,1
2718,28,5,0,0
2719,14,3,0,0
2720,4,9,0,0
2721,12,7,0,0
2722,31,4,0,1
2723,42,3,0,1
2724,18,1,0,0
2725,12,4,0,0
2726,36,4,0,1
2727,2,24,10,0
2728,4,3,0,0
2729,1,12,0,0
2730,1,28,8,0
2731,37,7,1,1
2732,263,1,0,1
2733,16,3,0,0
2734,2,4,0,0
2735,3,1,0,0
2736,82,1,0,1
2737,38,6,0,1
2738,9,7,0,0
2739,37,3,0,1
2740,5,5,0,0
2741,29,6,0,0
2742,97,1,0,1
2743,4,26,12,0
2744,3,20,4,0
2745,6,15,0,0
2746,54,5,0,1
2747,11,1,0,0
2748,95,4,0,1
2749,29,7,0,0
2750,999,0,0,1
2751,6,2,0,0
2752,12,3,0,0
2753,999,0,0,1
2754,12,7,0,0
2755,2,4,0,0
2756,40,4,0,1
2757,31,2,0,1
2758,3,3,0,0
2759,60,4,0,1
2760,999,0,0,1
2761,32,8,0,1
2762,11,7,0,0
2763,9,4,0,0
2764,38,3,0,1
2765,4,9,0,0
2766,3,14,9,0
2767,59,3,0,1
2768,143,2,0,1
2769,999,0,0,1
2770,2,7,0,0
2771,3,18,7,0
2772,14,20,6,0
2773,25,9,1,0
2774,85,5,0,1
2775,2,14,0,0
2776,2,1,0,0
2777,9,2,0,0
2778,121,1,0,1
2779,4,1,0,0
2780,28,3,0,0
2781,39,2,0,1
2782,54,6,1,1
2783,15,8,1,0
2784,73,3,0,1
2785,18,2,0,0
2786,2,9,0,0
2787,136,1,0,1
2788,999,0,0,1
2789,999,0,0,1
2790,1,6,0,0
2791,16,6,0,0
2792,2,4,0,0
2793,22,10,0,0
2794,41,6,0,1
2795,16,3,0,0
2796,10,6,0,0
2797,134,6,0,1
2798,13,4,0,0
2799,7,24,12,0
2800,2,12,0,0
2801,6,8,0,0
2802,2,27,14,0
2803,6,4,0,0
2804,12,6,0,0
2805,69,2,0,1
2806,67,4,0,1
2807,47,3,0,1
2808,17,5,0,0
2809,6,12,0,0
2810,999,0,0,1
2811,5,3,0,0
2812,5,5,0,0
2813,4,6,0,0
2814,29,5,0,0
2815,13,9,0,0
2816,57,11,0,1
2817,45,1,0,1
2818,6,17,2,0
2819,69,7,0,1
2820,21,6,0,0
2821,4,5,0,0
2822,21,10,1,0
2823,16,19,8,0
2824,13,29,5,0
2825,14,18,6,0
2826,14,17,5,0
2827,12,10,0,0
2828,6,7,0,0
2829,12,8,1,0
2830,15,7,0,0
2831,158,3,0,1
2832,120,1,0,1
2833,165,1,0,1
2834,6,2,0,0
2835,2,5,0,0
2836,31,6,0,1
2837,19,3,0,0
2838,20,11,0,0
2839,1,14,1,0
2840,999,0,0,1
2841,111,2,0,1
2842,5,2,0,0
2843,69,2,0,1
2844,10,15,0,0
2845,6,10,0,0
2846,4,8,1,0
2847,110,6,0,1
2848,17,2,0,0
2849,63,9,0,1
2850,13,12,2,0
2851,11,19,4,0
2852,103,1,0,1
2853,61,3,0,1
2854,19,3,0,0
2855,109,2,0,1
2856,5,4,0,0
2857,2,26,12,0
2858,192,5,0,1
2859,8,22,11,0
2860,133,1,0,1
2861,37,1,0,1
2862,54,10,1,1
2863,156,2,0,1
2864,27,5,0,0
2865,4,10,0,0
2866,159,2,0,1
2867,2,6,0,0
2868,31,4,0,1
2869,34,8,0,1
2870,34,4,0,1
2871,15,22,5,0
2872,8,11,2,0
2873,3,7,1,0
2874,131,2,0,1
2875,6,3,0,0
2876,25,3,0,0
2877,114,3,0,1
2878,23,8,0,0
2879,65,9,0,1
2880,18,1,0,0
2881,39,4,0,1
2882,4,9,0,0
2883,7,12,0,0
2884,2,6,0,0
2885,61,4,0,1
2886,3,8,0,0
2887,144,1,0,1
2888,48,2,0,1
2889,55,6,0,1
2890,121,1,0,1
2891,999,0,0,1
2892,16,2,0,0
2893,21,3,0,0
2894,33,2,0,1
2895,54,3,1,1
2896,30,1,0,0
2897,37,2,0,1
2898,8,16,8,0
2899,4,6,0,0
2900,1,11,0,0
2901,54,4,0,1
2902,14,11,0,0
2903,58,4,0,1
2904,40,6,1,1
2905,11,4,0,0
2906,999,0,0,1
2907,999,0,0,1
2908,5,5,0,0
2909,26,2,0,0
2910,9,7,0,0
2911,41,2,0,1
2912,30,3,0,0
2913,129,1,0,1
2914,94,2,0,1
2915,13,7,0,0
2916,83,3,0,1
2917,137,2,0,1
2918,999,0,0,1
2919,77,1,0,1
2920,12,5,0,0
2921,37,4,0,1
2922,7,10,0,0
2923,2,25,10,0
2924,17,2,0,0
2925,18,9,2,0
2926,3,4,0,0
2927,57,6,0,1
2928,104,2,0,1
2929,1,14,7,0
2930,13,10,0,0
2931,3,8,0,0
2932,7,13,0,0
2933,286,1,0,1
2934,9,5,0,0
2935,2,7,0,0
2936,11,18,1,0
2937,999,0,0,1
2938,114,1,0,1
2939,2,9,0,0
2940,31,3,0,1
2941,44,6,0,1
2942,18,17,8,0
2943,25,6,0,0
2944,8,12,2,0
2945,3,26,8,0
2946,1,29,10,0
2947,36,4,0,1
2948,12,4,0,0
2949,1,11,0,0
2950,48,5,0,1
2951,93,3,0,1
2952,16,2,0,0
2953,34,11,0,1
2954,3,3,0,0
2955,21,15,1,0
2956,29,4,0,0
2957,26,4,0,0
2958,67,4,0,1
2959,15,7,0,0
2960,82,2,0,1
2961,999,0,0,1
2962,20,7,0,0
2963,999,0,0,1
2964,2,2,0,0
2965,198,1,0,1
2966,263,1,0,1
2967,2,5,0,0
2968,39,2,0,1
2969,51,5,0,1
2970,12,7,2,0
2971,3,7,0,0
2972,68,1,0,1
2973,5,1,0,0
2974,159,1,0,1
2975,1,18,5,0
2976,999,0,0,1
2977,999,0,0,1
2978,5,3,0,0
2979,14,9,0,0
2980,8,3,0,0
2981,8,10,0,0
2982,6,4,0,0
2983,2,11,0,0
2984,6,6,0,0
2985,56,9,0,1
2986,18,8,0,0
2987,4,5,0,0
2988,20,4,0,0
2989,6,3,0,0
2990,9,4,0,0
2991,182,1,0,1
2992,27,5,0,0
2993,7,4,0,0
2994,69,3,0,1
2995,50,1,0,1
2996,2,4,0,0
2997,33,11,2,1
2998,16,3,0,0
2999,93,1,0,1
3000,1,10,0,0
3001,4,2,0,0
3002,3,4,0,0
3003,1,5,0,0
3004,28,5,1,0
3005,9,11,1,0
3006,4,8,0,0
3007,5,4,0,0
3008,1,15,1,0
3009,67,1,0,1
3010,11,3,0,0
3011,1,6,0,0
3012,19,10,0,0
3013,83,7,0,1
3014,1,31,14,0
3015,37,5,0,1
3016,11,7,0,0
3017,12,9,1,0
3018,9,4,0,0
3019,10,1,0,0
3020,105,7,0,1
3021,56,7,0,1
3022,3,14,1,0
3023,139,1,0,1
3024,11,2,0,0
3025,17,1,0,0
3026,8,2,0,0
3027,4,3,0,0
3028,41,11,1,1
3029,2,22,9,0
3030,30,4,0,0
3031,999,0,0,1
3032,2,6,0,0
3033,65,3,0,1
3034,999,0,0,1
3035,14,14,3,0
3036,7,2,0,0
3037,19,13,4,0
3038,8,11,0,0
3039,40,4,0,1
3040,999,0,0,1
3041,1,12,1,0
3042,3,7,0,0
3043,231,1,0,1
3044,6,14,0,0
3045,7,7,0,0
3046,62,2,0,1
3047,63,2,0,1
3048,42,4,0,1
3049,7,10,0,0
3050,6,8,0,0
3051,20,3,0,0
3052,4,2,0,0
3053,1,2,0,0
3054,2,6,0,0
3055,83,2,0,1
3056,30,1,0,0
3057,14,2,0,0
3058,2,14,1,0
3059,38,8,1,1
3060,125,3,0,1
3061,5,4,0,0
3062,999,0,0,1
3063,11,2,0,0
3064,36,1,0,1
3065,9,1,0,0
3066,284,1,0,1
3067,5,25,14,0
3068,55,3,0,1
3069,139,1,0,1
3070,12,4,0,0
3071,60,2,0,1
3072,3,8,0,0
3073,7,6,0,0
3074,73,7,0,1
3075,33,3,0,1
3076,16,4,0,0
3077,15,11,0,0
3078,3,9,0,0
3079,7,30,12,0
3080,18,4,0,0
3081,7,19,7,0
3082,23,4,0,0
3083,20,5,0,0
3084,11,5,0,0
3085,47,2,0,1
3086,68,1,0,1
3087,25,3,0,0
3088,10,25,7,0
3089,19,7,0,0
3090,38,4,0,1
3091,69,5,0,1
3092,25,4,0,0
3093,15,14,2,0
3094,999,0,0,1
3095,6,9,2,0
3096,42,2,0,1
3097,90,3,0,1
3098,4,7,0,0
3099,8,4,0,0
3100,8,2,0,0
3101,74,3,0,1
3102,999,0,0,1
3103,43,7,4,1
3104,5,2,0,0
3105,79,1,0,1
3106,999,0,0,1
3107,125,2,0,1
3108,3,20,7,0
3109,999,0,0,1
3110,198,2,0,1
3111,999,0,0,1
3112,2,2,0,0
3113,40,9,0,1
3114,2,10,0,0
3115,21,6,0,0
3116,125,2,0,1
3117,9,5,0,0
3118,18,1,0,0
3119,34,9,0,1
3120,14,11,0,0
3121,25,7,0,0
3122,1,8,0,0
3123,6,10,0,0
3124,12,11,0,0
3125,10,7,0,0
3126,45,3,0,1
3127,1,25,8,0
3128,9,3,0,0
3129,999,0,0,1
3130,84,2,0,1
3131,62,1,0,1
3132,5,9,1,0
3133,6,6,0,0
3134,164,1,0,1
3135,5,1,0,0
3136,41,4,0,1
3137,20,1,0,0
3138,3,11,0,0
3139,19,2,0,0
3140,87,5,0,1
3141,6,27,9,0
3142,4,7,0,0
3143,3,7,0,0
3144,5,5,0,0
3145,2,8,0,0
3146,6,8,0,0
3147,196,3,0,1
3148,39,3,0,1
3149,999,0,0,1
3150,999,0,0,1
3151,92,9,0,1
3152,19,1,0,0
3153,5,11,0,0
3154,19,2,0,0
3155,43,3,0,1
3156,97,3,0,1
3157,10,4,0,0
3158,26,1,0,0
3159,10,1,0,0
3160,7,13,1,0
3161,21,13,0,0
3162,4,2,0,0
3163,999,0,0,1
3164,15,7,0,0
3165,65,5,0,1
3166,35,5,0,1
3167,22,1,0,0
3168,29,5,0,0
3169,8,9,0,0
3170,20,2,0,0
3171,12,3,0,0
3172,17,1,0,0
3173,36,6,0,1
3174,95,1,0,1
3175,115,5,0,1
3176,43,3,0,1
3177,999,0,0,1
3178,138,2,0,1
3179,148,2,0,1
3180,46,10,2,1
3181,999,0,0,1
3182,4,25,11,0
3183,6,13,4,0
3184,28,1,0,0
3185,24,11,0,0
3186,6,14,0,0
3187,221,1,0,1
3188,2,3,0,0
3189,255,1,0,1
3190,33,2,0,1
3191,47,3,0,1
3192,3,25,6,0
3193,18,22,3,0
3194,5,4,0,0
3195,26,6,0,0
3196,21,10,0,0
3197,30,1,0,0
3198,49,3,0,1
3199,1,17,1,0
3200,3,12,0,0
3201,127,1,0,1
3202,248,1,0,1
3203,12,2,0,0
3204,22,3,0,0
3205,999,0,0,1
3206,87,2,0,1
3207,10,10,0,0
3208,5,4,0,0
3209,14,3,0,0
3210,34,9,0,1
3211,1,6,0,0
3212,2,11,0,0
3213,12,6,0,0
3214,120,4,0,1
3215,999,0,0,1
3216,19,1,0,0
3217,5,4,0,0
3218,95,1,0,1
3219,20,8,0,0
3220,3,20,7,0
3221,2,7,0,0
3222,7,11,0,0
3223,19,7,0,0
3224,2,13,0,0
3225,11,20,3,0
3226,1,11,1,0
3227,8,14,0,0
3228,24,3,0,0
3229,52,1,0,1
3230,3,10,3,0
3231,8,16,0,0
3232,78,1,0,1
3233,9,2,0,0
3234,21,10,0,0
3235,999,0,0,1
3236,32,4,0,1
3237,109,1,0,1
3238,7,10,0,0
3239,12,16,1,0
3240,18,8,0,0
3241,95,2,0,1
3242,2,4,0,0
3243,94,3,0,1
3244,7,25,7,0
3245,4,5,0,0
3246,7,5,0,0
3247,12,5,0,0
3248,20,9,0,0
3249,10,5,0,0
3250,16,23,5,0
3251,172,2,0,1
3252,8,5,0,0
3253,16,10,0,0
3254,13,7,0,0
3255,1,7,0,0
3256,230,1,0,1
3257,14,4,0,0
3258,999,0,0,1
3259,51,5,0,1
3260,5,15,0,0
3261,41,5,0,1
3262,60,1,0,1
3263,129,5,0,1
3264,18,1,0,0
3265,999,0,0,1
3266,9,8,0,0
3267,127,3,0,1
3268,3,9,0,0
3269,8,7,0,0
3270,1,24,9,0
3271,12,7,0,0
3272,6,8,0,0
3273,205,1,0,1
3274,30,3,0,0
3275,5,10,0,0
3276,47,7,0,1
3277,75,1,0,1
3278,68,2,0,1
3279,24,1,0,0
3280,64,3,0,1
3281,999,0,0,1
3282,14,4,0,0
3283,30,3,0,0
3284,76,5,0,1
3285,9,9,0,0
3286,19,6,0,0
3287,7,14,6,0
3288,80,2,0,1
3289,15,7,0,0
3290,999,0,0,1
3291,55,2,0,1
3292,56,7,0,1
3293,3,2,0,0
3294,15,1,0,0
3295,60,10,0,1
3296,999,0,0,1
3297,2,6,0,0
3298,29,5,0,0
3299,31,4,0,1
3300,999,0,0,1
3301,19,4,0,0
3302,6,5,1,0
3303,999,0,0,1
3304,2,2,0,0
3305,1,15,2,0
3306,28,3,0,0
3307,25,12,1,0
3308,1,9,1,0
3309,3,14,5,0
3310,102,3,0,1
3311,2,18,2,0
3312,4,5,0,0
3313,29,4,0,0
3314,17,9,0,0
3315,149,2,0,1
3316,13,17,5,0
3317,5,4,0,0
3318,8,14,0,0
3319,12,5,0,0
3320,39,10,1,1
3321,34,3,0,1
3322,16,5,0,0
3323,16,12,0,0
3324,16,5,0,0
3325,0,10,1,0
3326,44,3,0,1
3327,3,6,0,0
3328,4,10,0,0
3329,11,8,0,0
3330,93,2,0,1
3331,20,7,0,0
3332,19,8,0,0
3333,39,1,0,1
3334,5,6,0,0
3335,4,8,0,0
3336,3,3,0,0
3337,23,12,0,0
3338,44,13,4,1
3339,23,2,0,0
3340,4,8,0,0
3341,75,1,0,1
3342,172,4,0,1
3343,5,6,0,0
3344,3,16,1,0
3345,23,3,0,0
3346,2,10,1,0
3347,3,10,3,0
3348,12,19,5,0
3349,26,4,0,0
3350,82,2,0,1
3351,48,2,0,1
3352,177,3,0,1
3353,2,7,0,0
3354,4,7,0,0
3355,29,4,0,0
3356,25,2,0,0
3357,4,23,9,0
3358,2,10,0,0
3359,259,3,0,1
3360,3,3,0,0
3361,14,11,0,0
3362,2,12,2,0
3363,37,6,1,1
3364,4,10,0,0
3365,12,10,0,0
3366,6,6,0,0
3367,2,10,0,0
3368,138,4,0,1
3369,26,1,0,0
3370,5,8,0,0
3371,69,3,0,1
3372,7,10,1,0
3373,2,5,0,0
3374,5,2,0,0
3375,34,7,0,1
3376,10,12,0,0
3377,19,9,0,0
3378,60,2,0,1
3379,32,4,0,1
3380,14,16,0,0
3381,1,30,16,0
3382,17,10,1,0
3383,999,0,0,1
3384,2,12,1,0
3385,2,15,0,0
3386,76,5,0,1
3387,4,13,1,0
3388,13,7,0,0
3389,5,3,0,0
3390,4,10,0,0
3391,3,9,0,0
3392,48,1,0,1
3393,15,17,10,0
3394,6,12,0,0
3395,1,6,0,0
3396,2,15,0,0
3397,65,2,0,1
3398,9,18,8,0
3399,17,6,0,0
3400,15,3,0,0
3401,24,4,0,0
3402,14,8,0,0
3403,16,6,0,0
3404,3,13,1,0
3405,3,5,0,0
3406,10,8,0,0
3407,25,7,1,0
3408,103,4,0,1
3409,217,4,0,1
3410,23,1,0,0
3411,999,0,0,1
3412,34,1,0,1
3413,6,6,0,0
3414,92,1,0,1
3415,265,2,0,1
3416,5,3,0,0
3417,11,16,3,0
3418,16,12,0,0
3419,224,1,0,1
3420,128,1,0,1
3421,1,4,0,0
3422,35,1,0,1
3423,16,3,0,0
3424,3,3,0,0
3425,5,21,7,0
3426,70,4,0,1
3427,17,7,1,0
3428,3,11,1,0
3429,31,3,0,1
3430,31,9,0,1
3431,28,1,0,0
3432,35,4,0,1
3433,3,14,0,0
3434,73,1,0,1
3435,36,8,0,1
3436,38,2,0,1
3437,6,7,0,0
3438,999,0,0,1
3439,69,4,0,1
3440,10,6,0,0
3441,20,8,0,0
3442,16,1,0,0
3443,2,25,12,0
3444,57,7,1,1
3445,20,7,0,0
3446,21,2,0,0
3447,16,3,0,0
3448,3,15,1,0
3449,67,4,0,1
3450,37,5,0,1
3451,189,1,0,1
3452,999,0,0,1
3453,3,6,0,0
3454,9,11,1,0
3455,116,1,0,1
3456,1,5,0,0
3457,19,7,0,0
3458,12,2,0,0
3459,11,1,0,0
3460,4,23,8,0
3461,19,11,0,0
3462,27,3,0,0
3463,1,3,0,0
3464,59,4,0,1
3465,1,19,7,0
3466,62,2,0,1
3467,3,7,1,0
3468,14,7,0,0
3469,7,8,0,0
3470,29,8,0,0
3471,2,11,0,0
3472,82,3,0,1
3473,44,9,0,1
3474,3,6,0,0
3475,5,14,0,0
3476,6,14,0,0
3477,71,1,0,1
3478,196,8,1,1
3479,2,7,0,0
3480,21,2,0,0
3481,3,11,2,0
3482,16,5,0,0
3483,60,1,0,1
3484,27,7,1,0
3485,4,20,8,0
3486,232,1,0,1
3487,35,9,1,1
3488,51,4,1,1
3489,35,3,0,1
3490,999,0,0,1
3491,4,7,0,0
3492,59,2,0,1
3493,45,4,0,1
3494,15,3,0,0
3495,11,13,5,0
3496,20,20,5,0
3497,3,2,0,0
3498,17,12,0,0
3499,16,5,0,0
3500,1,9,0,0
3501,1,24,8,0
3502,80,11,2,1
3503,15,6,0,0
3504,9,3,0,0
3505,107,1,0,1
3506,7,13,0,0
3507,32,3,0,1
3508,24,6,1,0
3509,48,9,1,1
3510,58,4,0,1
3511,2,7,0,0
3512,69,2,0,1
3513,68,1,0,1
3514,114,2,0,1
3515,23,3,0,0
3516,3,11,0,0
3517,36,4,0,1
3518,4,28,9,0
3519,20,15,8,0
3520,26,2,0,0
3521,6,3,0,0
3522,71,2,0,1
3523,29,5,1,0
3524,34,4,0,1
3525,21,10,0,0
3526,4,9,0,0
3527,3,3,0,0
3528,45,4,0,1
3529,999,0,0,1
3530,26,9,0,0
3531,180,1,0,1
3532,86,2,0,1
3533,37,8,0,1
3534,3,11,0,0
3535,201,4,0,1
3536,12,3,0,0
3537,120,2,0,1
3538,162,1,0,1
3539,125,3,0,1
3540,11,7,0,0
3541,5,2,0,0
3542,3,3,0,0
3543,11,8,0,0
3544,15,2,0,0
3545,9,4,0,0
3546,2,1,0,0
3547,7,3,0,0
3548,80,2,0,1
3549,21,5,0,0
3550,21,5,0,0
3551,4,2,0,0
3552,17,9,0,0
3553,13,7,0,0
3554,14,9,0,0
3555,125,4,0,1
3556,22,1,0,0
3557,31,11,0,1
3558,193,1,0,1
3559,13,5,0,0
3560,30,5,0,0
3561,28,3,0,0
3562,5,13,0,0
3563,9,8,0,0
3564,28,4,0,0
3565,109,1,0,1
3566,41,1,0,1
3567,8,2,0,0
3568,25,2,0,0
3569,1,10,0,0
3570,16,8,0,0
3571,3,8,0,0
3572,19,9,2,0
3573,1,20,9,0
3574,4,5,0,0
3575,18,5,0,0
3576,12,3,0,0
3577,1,6,0,0
3578,40,5,0,1
3579,2,9,0,0
3580,16,4,0,0
3581,1,12,1,0
3582,94,2,0,1
3583,999,0,0,1
3584,162,1,0,1
3585,23,4,0,0
3586,78,3,0,1
3587,6,29,10,0
3588,26,1,0,0
3589,14,2,0,0
3590,6,4,0,0
3591,17,2,0,0
3592,1,5,0,0
3593,42,1,0,1
3594,60,2,0,1
3595,2,18,7,0
3596,3,15,0,0
3597,3,10,1,0
3598,999,0,0,1
3599,32,9,1,1
3600,11,1,0,0
3601,5,10,1,0
3602,65,1,0,1
3603,2,14,0,0
3604,17,11,5,0
3605,24,10,0,0
3606,11,7,0,0
3607,106,2,0,1
3608,4,12,0,0
3609,52,5,0,1
3610,1,37,12,0
3611,9,4,0,0
3612,35,5,0,1
3613,10,6,0,0
3614,41,9,0,1
3615,35,3,0,1
3616,10,2,0,0
3617,17,3,0,0
3618,5,7,0,0
3619,31,9,0,1
3620,999,0,0,1
3621,23,5,0,0
3622,4,6,0,0
3623,141,2,0,1
3624,3,9,2,0
3625,204,1,0,1
3626,11,1,0,0
3627,23,3,0,0
3628,5,1,0,0
3629,2,6,0,0
3630,13,9,0,0
3631,153,1,0,1
3632,11,4,0,0
3633,1,10,0,0
3634,19,2,0,0
3635,11,12,0,0
3636,43,2,0,1
3637,201,1,0,1
3638,62,3,0,1
3639,2,32,6,0
3640,15,4,0,0
3641,4,18,1,0
3642,19,6,0,0
3643,134,1,0,1
3644,999,0,0,1
3645,23,4,0,0
3646,22,3,0,0
3647,185,1,0,1
3648,14,7,0,0
3649,46,17,4,1
3650,6,2,0,0
3651,1,5,0,0
3652,40,2,0,1
3653,7,13,0,0
3654,999,0,0,1
3655,21,14,0,0
3656,38,3,0,1
3657,6,12,0,0
3658,2,4,0,0
3659,999,0,0,1
3660,5,6,0,0
3661,8,2,0,0
3662,7,4,0,0
3663,35,3,0,1
3664,193,1,0,1
3665,999,0,0,1
3666,206,2,0,1
3667,25,3,0,0
3668,99,2,0,1
3669,61,5,0,1
3670,110,1,0,1
3671,2,3,0,0
3672,2,5,0,0
3673,11,13,0,0
3674,19,2,0,0
3675,11,7,0,0
3676,18,5,0,0
3677,999,0,0,1
3678,130,10,0,1
3679,147,2,0,1
3680,999,0,0,1
3681,33,18,6,1
3682,1,5,0,0
3683,2,10,0,0
3684,11,19,5,0
3685,24,1,0,0
3686,22,8,2,0
3687,44,3,0,1
3688,7,5,0,0
3689,2,17,0,0
3690,178,3,0,1
3691,28,18,4,0
3692,193,6,0,1
3693,999,0,0,1
3694,40,3,0,1
3695,59,3,0,1
3696,88,3,0,1
3697,2,5,0,0
3698,142,3,0,1
3699,7,12,0,0
3700,90,1,0,1
3701,25,7,0,0
3702,21,1,0,0
3703,38,5,0,1
3704,45,1,0,1
3705,21,10,0,0
3706,999,0,0,1
3707,2,6,0,0
3708,10,14,0,0
3709,75,1,0,1
3710,28,2,0,0
3711,56,3,0,1
3712,13,6,0,0
3713,6,6,0,0
3714,124,1,0,1
3715,164,1,0,1
3716,3,15,0,0
3717,13,8,0,0
3718,1,2,0,0
3719,27,4,0,0
3720,21,2,1,0
3721,8,9,0,0
3722,62,5,0,1
3723,42,8,0,1
3724,25,4,0,0
3725,17,6,0,0
3726,15,2,0,0
3727,19,10,1,0
3728,1,8,0,0
3729,216,2,0,1
3730,999,0,0,1
3731,28,6,0,0
3732,27,4,0,0
3733,5,3,0,0
3734,999,0,0,1
3735,14,4,0,0
3736,4,2,0,0
3737,3,22,5,0
3738,13,7,0,0
3739,17,5,0,0
3740,89,2,0,1
3741,1,29,6,0
3742,31,3,0,1
3743,42,7,0,1
3744,86,2,0,1
3745,7,12,1,0
3746,999,0,0,1
3747,16,11,0,0
3748,999,0,0,1
3749,4,6,0,0
3750,7,9,0,0
3751,54,4,0,1
3752,12,2,0,0
3753,9,2,0,0
3754,102,3,0,1
3755,89,3,0,1
3756,58,1,0,1
3757,138,1,0,1
3758,2,2,0,0
3759,5,3,0,0
3760,95,2,0,1
3761,3,15,0,0
3762,131,1,0,1
3763,1,2,0,0
3764,2,6,0,0
3765,14,2,0,0
3766,8,13,1,0
3767,4,14,2,0
3768,8,7,0,0
3769,292,1,0,1
3770,2,2,0,0
3771,999,0,0,1
3772,95,4,0,1
3773,31,9,1,1
3774,166,1,0,1
3775,2,27,3,0
3776,15,2,0,0
3777,277,1,0,1
3778,3,3,0,0
3779,2,9,0,0
3780,34,22,9,1
3781,999,0,0,1
3782,6,11,0,0
3783,123,2,0,1
3784,2,21,15,0
3785,16,6,0,0
3786,54,4,0,1
3787,22,14,1,0
3788,5,4,0,0
3789,12,5,0,0
3790,33,2,0,1
3791,4,19,6,0
3792,17,2,0,0
3793,5,5,0,0
3794,6,10,0,0
3795,999,0,0,1
3796,40,4,0,1
3797,47,2,0,1
3798,84,3,0,1
3799,6,3,0,0
3800,8,32,15,0
3801,15,9,0,0
3802,9,7,0,0
3803,12,15,9,0
3804,20,5,0,0
3805,9,24,8,0
3806,1,11,0,0
3807,16,6,0,0
3808,1,9,0,0
3809,28,1,0,0
3810,999,0,0,1
3811,999,0,0,1
3812,124,3,0,1
3813,5,4,0,0
3814,1,2,0,0
3815,48,7,0,1
3816,21,3,0,0
3817,31,2,0,1
3818,10,4,0,0
3819,92,1,0,1
3820,2,3,0,0
3821,5,3,0,0
3822,22,6,0,0
3823,3,5,0,0
3824,8,10,0,0
3825,8,1,0,0
3826,12,3,0,0
3827,8,14,1,0
3828,3,9,1,0
3829,87,2,0,1
3830,1,11,0,0
3831,8,5,0,0
3832,19,4,0,0
3833,11,1,0,0
3834,999,0,0,1
3835,12,9,1,0
3836,5,3,0,0
3837,5,29,8,0
3838,6,6,0,0
3839,13,20,3,0
3840,27,6,0,0
3841,9,10,0,0
3842,20,8,1,0
3843,33,10,0,1
3844,4,6,0,0
3845,20,5,0,0
3846,27,9,0,0
3847,34,5,0,1
3848,56,5,0,1
3849,18,2,0,0
3850,14,13,2,0
3851,14,9,0,0
3852,18,6,0,0
3853,5,5,0,0
3854,103,1,0,1
3855,12,14,5,0
3856,51,3,0,1
3857,3,8,0,0
3858,141,3,0,1
3859,6,5,0,0
3860,95,4,0,1
3861,40,6,0,1
3862,47,5,0,1
3863,7,10,0,0
3864,47,3,0,1
3865,1,24,12,0
3866,40,8,0,1
3867,20,4,0,0
3868,4,22,3,0
3869,6,4,0,0
3870,12,1,0,0
3871,12,14,6,0
3872,2,5,0,0
3873,11,2,0,0
3874,21,3,0,0
3875,8,8,0,0
3876,7,3,0,0
3877,17,10,1,0
3878,2,15,0,0
3879,191,1,0,1
3880,67,2,0,1
3881,11,2,0,0
3882,30,10,0,0
3883,36,6,0,1
3884,4,5,0,0
3885,11,2,0,0
3886,39,9,0,1
3887,41,2,0,1
3888,29,10,1,0
3889,14,17,3,0
3890,17,14,1,0
3891,18,6,0,0
3892,84,4,0,1
3893,999,0,0,1
3894,3,7,0,0
3895,27,2,0,0
